x0,y0,x1,y1,realSeparation,desiredSeparation,pairHeadingAngle,desiredOrientation,time,frequency
250 , 265 , 359 , 269 , 109.073 , 100.0 , -2.102 , 0.0 , 134.874 , 7.853
251 , 265 , 358 , 269 , 107.075 , 100.0 , -2.141 , 0.0 , 134.9 , 11.851
252 , 265 , 358 , 269 , 106.075 , 100.0 , -2.161 , 0.0 , 134.91 , 13.849
252 , 265 , 357 , 268 , 105.043 , 100.0 , -1.637 , 0.0 , 134.928 , -15.914
252 , 265 , 358 , 269 , 106.075 , 100.0 , -2.161 , 0.0 , 134.944 , 13.849
251 , 265 , 358 , 269 , 107.075 , 100.0 , -2.141 , 0.0 , 134.961 , 11.851
252 , 265 , 357 , 269 , 105.076 , 100.0 , -2.182 , 0.0 , 134.994 , 15.848
253 , 265 , 356 , 270 , 103.121 , 100.0 , -2.779 , 0.0 , 135.01 , 19.757
254 , 264 , 355 , 270 , 101.178 , 100.0 , -3.4 , 0.0 , 135.026 , 23.644
255 , 264 , 355 , 270 , 100.18 , 100.0 , -3.434 , 0.0 , 135.043 , 25.64
256 , 264 , 354 , 270 , 98.184 , 100.0 , -3.504 , 0.0 , 135.06 , 29.633
257 , 264 , 352 , 270 , 95.189 , 100.0 , -3.614 , 0.0 , 135.076 , 35.621
258 , 264 , 352 , 270 , 94.191 , 100.0 , -3.652 , 0.0 , 135.109 , 37.617
258 , 263 , 352 , 271 , 94.34 , 100.0 , -4.865 , 0.0 , 135.127 , 37.32
259 , 263 , 352 , 271 , 93.343 , 100.0 , -4.917 , 0.0 , 135.147 , 39.313
259 , 263 , 350 , 271 , 91.351 , 100.0 , -5.024 , 0.0 , 135.159 , 43.298
260 , 263 , 350 , 271 , 90.355 , 100.0 , -5.08 , 0.0 , 135.177 , 45.29
260 , 263 , 350 , 272 , 90.449 , 100.0 , -5.711 , 0.0 , 135.192 , 45.102
261 , 262 , 349 , 272 , 88.566 , 100.0 , -6.483 , 0.0 , 135.21 , 48.867
262 , 262 , 349 , 272 , 87.573 , 100.0 , -6.557 , 0.0 , 135.244 , 50.854
262 , 261 , 349 , 272 , 87.693 , 100.0 , -7.206 , 0.0 , 135.26 , 50.615
261 , 261 , 349 , 272 , 88.685 , 100.0 , -7.125 , 0.0 , 135.276 , 48.63
261 , 260 , 348 , 273 , 87.966 , 100.0 , -8.499 , 0.0 , 135.293 , 50.068
261 , 261 , 348 , 272 , 87.693 , 100.0 , -7.206 , 0.0 , 135.31 , 50.615
262 , 260 , 348 , 273 , 86.977 , 100.0 , -8.596 , 0.0 , 135.326 , 52.046
261 , 260 , 347 , 273 , 86.977 , 100.0 , -8.596 , 0.0 , 135.344 , 52.046
262 , 260 , 348 , 273 , 86.977 , 100.0 , -8.596 , 0.0 , 135.359 , 52.046
261 , 260 , 348 , 273 , 87.966 , 100.0 , -8.499 , 0.0 , 135.376 , 50.068
261 , 261 , 348 , 273 , 87.824 , 100.0 , -7.853 , 0.0 , 135.41 , 50.353
260 , 261 , 349 , 273 , 89.805 , 100.0 , -7.679 , 0.0 , 135.426 , 46.389
260 , 262 , 350 , 273 , 90.67 , 100.0 , -6.968 , 0.0 , 135.459 , 44.661
260 , 262 , 350 , 272 , 90.554 , 100.0 , -6.34 , 0.0 , 135.475 , 44.892
260 , 263 , 351 , 271 , 91.351 , 100.0 , -5.024 , 0.0 , 135.492 , 43.298
259 , 263 , 351 , 271 , 92.347 , 100.0 , -4.97 , 0.0 , 135.511 , 41.306
258 , 263 , 352 , 271 , 94.34 , 100.0 , -4.865 , 0.0 , 135.525 , 37.32
257 , 264 , 353 , 271 , 96.255 , 100.0 , -4.17 , 0.0 , 135.542 , 33.49
256 , 265 , 354 , 270 , 98.127 , 100.0 , -2.921 , 0.0 , 135.561 , 29.745
256 , 265 , 354 , 269 , 98.082 , 100.0 , -2.337 , 0.0 , 135.576 , 29.837
255 , 266 , 354 , 269 , 99.045 , 100.0 , -1.736 , 0.0 , 135.592 , -27.909
255 , 266 , 355 , 268 , 100.02 , 100.0 , -1.146 , 0.0 , 135.613 , -25.96
255 , 267 , 356 , 268 , 101.005 , 100.0 , -0.567 , 0.0 , 135.624 , -23.99
254 , 268 , 356 , 267 , 102.005 , 100.0 , 0.562 , 0.0 , 135.641 , -21.99
254 , 269 , 356 , 266 , 102.044 , 100.0 , 1.685 , 0.0 , 135.658 , -21.912
254 , 269 , 356 , 265 , 102.078 , 100.0 , 2.246 , 0.0 , 135.676 , -31.843
254 , 270 , 356 , 265 , 102.122 , 100.0 , 2.806 , 0.0 , 135.691 , -31.755
254 , 271 , 356 , 264 , 102.24 , 100.0 , 3.926 , 0.0 , 135.708 , -31.52
254 , 272 , 355 , 263 , 101.4 , 100.0 , 5.092 , 0.0 , 135.726 , -33.2
254 , 273 , 355 , 263 , 101.494 , 100.0 , 5.654 , 0.0 , 135.744 , -33.012
254 , 273 , 355 , 262 , 101.597 , 100.0 , 6.216 , 0.0 , 135.757 , -32.806
254 , 274 , 355 , 261 , 101.833 , 100.0 , 7.334 , 0.0 , 135.775 , -32.334
254 , 275 , 354 , 261 , 100.975 , 100.0 , 7.97 , 0.0 , 135.792 , -34.05
255 , 276 , 353 , 260 , 99.298 , 100.0 , 9.273 , 0.0 , 135.809 , -37.405
255 , 277 , 353 , 259 , 99.639 , 100.0 , 10.408 , 0.0 , 135.824 , -36.721
256 , 277 , 353 , 259 , 98.656 , 100.0 , 10.513 , 0.0 , 135.842 , -38.688
257 , 278 , 353 , 258 , 98.061 , 100.0 , 11.768 , 0.0 , 135.89 , -39.878
257 , 279 , 352 , 257 , 97.514 , 100.0 , 13.039 , 0.0 , 135.907 , -40.972
257 , 279 , 353 , 257 , 98.489 , 100.0 , 12.907 , 0.0 , 135.959 , -39.023
257 , 280 , 352 , 257 , 97.745 , 100.0 , 13.61 , 0.0 , 135.98 , -40.511
257 , 280 , 352 , 256 , 97.985 , 100.0 , 14.178 , 0.0 , 135.991 , -40.031
257 , 280 , 352 , 255 , 98.234 , 100.0 , 14.744 , 0.0 , 136.058 , -39.531
258 , 281 , 352 , 255 , 97.529 , 100.0 , 15.461 , 0.0 , 136.074 , -40.941
258 , 281 , 352 , 254 , 97.801 , 100.0 , 16.026 , 0.0 , 136.092 , -40.398
258 , 281 , 352 , 255 , 97.529 , 100.0 , 15.461 , 0.0 , 136.108 , -40.941
258 , 281 , 353 , 255 , 98.494 , 100.0 , 15.306 , 0.0 , 136.125 , -39.013
257 , 281 , 353 , 255 , 99.459 , 100.0 , 15.154 , 0.0 , 136.141 , -37.083
257 , 280 , 353 , 255 , 99.202 , 100.0 , 14.597 , 0.0 , 136.175 , -37.596
257 , 281 , 353 , 255 , 99.459 , 100.0 , 15.154 , 0.0 , 136.19 , -37.083
256 , 280 , 354 , 256 , 100.896 , 100.0 , 13.761 , 0.0 , 136.207 , -34.208
256 , 280 , 353 , 255 , 100.17 , 100.0 , 14.452 , 0.0 , 136.228 , -35.66
256 , 280 , 354 , 255 , 101.139 , 100.0 , 14.311 , 0.0 , 136.24 , -33.723
255 , 280 , 354 , 256 , 101.868 , 100.0 , 13.627 , 0.0 , 136.256 , -32.265
255 , 279 , 354 , 256 , 101.637 , 100.0 , 13.079 , 0.0 , 136.273 , -32.727
255 , 279 , 355 , 256 , 102.611 , 100.0 , 12.953 , 0.0 , 136.289 , -30.778
254 , 279 , 355 , 256 , 103.586 , 100.0 , 12.829 , 0.0 , 136.308 , -28.829
253 , 279 , 355 , 256 , 104.561 , 100.0 , 12.707 , 0.0 , 136.345 , -26.878
253 , 278 , 356 , 257 , 105.119 , 100.0 , 11.524 , 0.0 , 136.357 , -25.762
252 , 278 , 356 , 257 , 106.099 , 100.0 , 11.416 , 0.0 , 136.376 , -23.802
252 , 277 , 357 , 257 , 106.888 , 100.0 , 10.784 , 0.0 , 136.389 , -22.224
252 , 277 , 357 , 258 , 106.705 , 100.0 , 10.257 , 0.0 , 136.406 , -22.59
252 , 277 , 357 , 257 , 106.888 , 100.0 , 10.784 , 0.0 , 136.424 , -22.224
251 , 277 , 357 , 258 , 107.689 , 100.0 , 10.162 , 0.0 , 136.439 , -20.621
251 , 276 , 358 , 258 , 108.503 , 100.0 , 9.549 , 0.0 , 136.458 , -18.993
251 , 276 , 358 , 259 , 108.342 , 100.0 , 9.028 , 0.0 , 136.474 , -19.316
251 , 275 , 359 , 259 , 109.179 , 100.0 , 8.427 , 0.0 , 136.489 , -17.642
250 , 275 , 359 , 260 , 110.027 , 100.0 , 7.836 , 0.0 , 136.506 , -15.945
250 , 274 , 359 , 260 , 109.895 , 100.0 , 7.319 , 0.0 , 136.539 , -16.209
249 , 274 , 359 , 260 , 110.887 , 100.0 , 7.253 , 0.0 , 136.556 , -14.225
249 , 274 , 359 , 261 , 110.766 , 100.0 , 6.74 , 0.0 , 136.574 , -14.469
249 , 274 , 360 , 261 , 111.759 , 100.0 , 6.68 , 0.0 , 136.589 , -12.483
248 , 273 , 360 , 261 , 112.641 , 100.0 , 6.116 , 0.0 , 136.608 , -10.718
249 , 273 , 360 , 261 , 111.647 , 100.0 , 6.17 , 0.0 , 136.622 , -12.706
248 , 272 , 361 , 262 , 113.442 , 100.0 , 5.057 , 0.0 , 136.641 , -9.117
248 , 271 , 361 , 263 , 113.283 , 100.0 , 4.05 , 0.0 , 136.674 , -9.434
248 , 271 , 362 , 264 , 114.215 , 100.0 , 3.514 , 0.0 , 136.693 , -7.571
247 , 270 , 362 , 264 , 115.156 , 100.0 , 2.987 , 0.0 , 136.705 , -5.687
248 , 270 , 362 , 265 , 114.11 , 100.0 , 2.511 , 0.0 , 136.723 , -7.781
248 , 269 , 362 , 266 , 114.039 , 100.0 , 1.507 , 0.0 , 136.738 , 0
249 , 269 , 361 , 266 , 112.04 , 100.0 , 1.534 , 0.0 , 136.755 , 1.92
250 , 269 , 360 , 266 , 110.041 , 100.0 , 1.562 , 0.0 , 136.773 , 5.918
251 , 270 , 359 , 266 , 108.074 , 100.0 , 2.121 , 0.0 , 136.789 , -19.852
250 , 270 , 358 , 265 , 108.116 , 100.0 , 2.651 , 0.0 , 136.805 , -19.769
251 , 270 , 358 , 265 , 107.117 , 100.0 , 2.675 , 0.0 , 136.821 , -21.766
252 , 271 , 357 , 265 , 105.171 , 100.0 , 3.27 , 0.0 , 136.838 , -25.657
253 , 271 , 356 , 265 , 103.175 , 100.0 , 3.334 , 0.0 , 136.854 , -29.651
252 , 270 , 357 , 265 , 105.119 , 100.0 , 2.726 , 0.0 , 136.904 , -25.762
251 , 270 , 358 , 265 , 107.117 , 100.0 , 2.675 , 0.0 , 136.921 , -21.766
251 , 269 , 358 , 266 , 107.042 , 100.0 , 1.606 , 0.0 , 136.939 , 11.916
251 , 268 , 358 , 267 , 107.005 , 100.0 , 0.535 , 0.0 , 136.971 , 11.991
251 , 268 , 357 , 266 , 106.019 , 100.0 , 1.081 , 0.0 , 136.987 , 13.962
252 , 267 , 357 , 267 , 105.0 , 100.0 , 0.0 , 0.0 , 137.004 , 16.0
253 , 267 , 356 , 268 , 103.005 , 100.0 , -0.556 , 0.0 , 137.021 , 19.99
253 , 266 , 355 , 268 , 102.02 , 100.0 , -1.123 , 0.0 , 137.038 , 21.961
254 , 266 , 356 , 269 , 102.044 , 100.0 , -1.685 , 0.0 , 137.054 , 21.912
254 , 265 , 356 , 269 , 102.078 , 100.0 , -2.246 , 0.0 , 137.071 , 21.843
254 , 265 , 355 , 269 , 101.079 , 100.0 , -2.268 , 0.0 , 137.088 , 23.842
254 , 265 , 355 , 270 , 101.124 , 100.0 , -2.834 , 0.0 , 137.104 , 23.753
255 , 265 , 355 , 270 , 100.125 , 100.0 , -2.862 , 0.0 , 137.121 , 25.75
255 , 264 , 355 , 271 , 100.245 , 100.0 , -4.004 , 0.0 , 137.138 , 25.511
256 , 263 , 354 , 272 , 98.412 , 100.0 , -5.247 , 0.0 , 137.17 , 29.175
256 , 263 , 353 , 272 , 97.417 , 100.0 , -5.301 , 0.0 , 137.187 , 31.167
257 , 263 , 354 , 272 , 97.417 , 100.0 , -5.301 , 0.0 , 137.205 , 31.167
257 , 262 , 353 , 272 , 96.519 , 100.0 , -5.947 , 0.0 , 137.222 , 32.961
257 , 262 , 353 , 273 , 96.628 , 100.0 , -6.537 , 0.0 , 137.237 , 32.744
258 , 262 , 353 , 273 , 95.635 , 100.0 , -6.605 , 0.0 , 137.254 , 34.731
258 , 261 , 352 , 273 , 94.763 , 100.0 , -7.275 , 0.0 , 137.271 , 36.474
258 , 261 , 352 , 274 , 94.895 , 100.0 , -7.874 , 0.0 , 137.287 , 36.211
259 , 261 , 352 , 274 , 93.904 , 100.0 , -7.958 , 0.0 , 137.305 , 38.192
259 , 260 , 351 , 274 , 93.059 , 100.0 , -8.653 , 0.0 , 137.32 , 39.882
259 , 260 , 351 , 275 , 93.215 , 100.0 , -9.26 , 0.0 , 137.337 , 39.57
260 , 259 , 351 , 275 , 92.396 , 100.0 , -9.972 , 0.0 , 137.353 , 41.208
261 , 259 , 352 , 276 , 92.574 , 100.0 , -10.582 , 0.0 , 137.371 , 40.851
260 , 259 , 351 , 276 , 92.574 , 100.0 , -10.582 , 0.0 , 137.386 , 40.851
259 , 258 , 352 , 276 , 94.726 , 100.0 , -10.954 , 0.0 , 137.403 , 36.548
259 , 257 , 352 , 275 , 94.726 , 100.0 , -10.954 , 0.0 , 137.453 , 36.548
259 , 258 , 352 , 275 , 94.541 , 100.0 , -10.359 , 0.0 , 137.47 , 36.918
259 , 257 , 352 , 275 , 94.726 , 100.0 , -10.954 , 0.0 , 137.488 , 36.548
260 , 258 , 352 , 275 , 93.557 , 100.0 , -10.469 , 0.0 , 137.503 , 38.885
259 , 258 , 353 , 275 , 95.525 , 100.0 , -10.251 , 0.0 , 137.521 , 34.95
259 , 259 , 353 , 275 , 95.352 , 100.0 , -9.66 , 0.0 , 137.537 , 35.296
258 , 259 , 353 , 275 , 96.338 , 100.0 , -9.56 , 0.0 , 137.553 , 33.324
259 , 259 , 353 , 274 , 95.189 , 100.0 , -9.067 , 0.0 , 137.62 , 35.621
259 , 260 , 353 , 275 , 95.189 , 100.0 , -9.067 , 0.0 , 137.637 , 35.621
259 , 260 , 353 , 274 , 95.037 , 100.0 , -8.471 , 0.0 , 137.669 , 35.926
259 , 260 , 354 , 274 , 96.026 , 100.0 , -8.383 , 0.0 , 137.686 , 33.948
258 , 260 , 354 , 274 , 97.015 , 100.0 , -8.297 , 0.0 , 137.702 , 31.969
259 , 261 , 354 , 274 , 95.885 , 100.0 , -7.792 , 0.0 , 137.719 , 34.229
258 , 260 , 354 , 274 , 97.015 , 100.0 , -8.297 , 0.0 , 137.736 , 31.969
259 , 261 , 355 , 274 , 96.876 , 100.0 , -7.712 , 0.0 , 137.752 , 32.248
258 , 261 , 354 , 273 , 96.747 , 100.0 , -7.125 , 0.0 , 137.769 , 32.506
259 , 261 , 354 , 273 , 95.755 , 100.0 , -7.199 , 0.0 , 137.787 , 34.49
259 , 261 , 354 , 272 , 95.635 , 100.0 , -6.605 , 0.0 , 137.802 , 34.731
259 , 262 , 354 , 272 , 95.525 , 100.0 , -6.009 , 0.0 , 137.819 , 34.95
259 , 262 , 354 , 271 , 95.425 , 100.0 , -5.412 , 0.0 , 137.852 , 35.149
259 , 263 , 354 , 271 , 95.336 , 100.0 , -4.814 , 0.0 , 137.87 , 35.328
258 , 263 , 354 , 271 , 96.333 , 100.0 , -4.764 , 0.0 , 137.887 , 33.334
259 , 263 , 354 , 271 , 95.336 , 100.0 , -4.814 , 0.0 , 137.935 , 35.328
258 , 263 , 355 , 270 , 97.252 , 100.0 , -4.128 , 0.0 , 137.954 , 31.496
258 , 264 , 355 , 271 , 97.252 , 100.0 , -4.128 , 0.0 , 137.968 , 31.496
257 , 264 , 355 , 270 , 98.184 , 100.0 , -3.504 , 0.0 , 137.986 , 29.633
258 , 264 , 355 , 269 , 97.129 , 100.0 , -2.951 , 0.0 , 138.001 , 31.742
259 , 265 , 355 , 269 , 96.083 , 100.0 , -2.386 , 0.0 , 138.019 , 33.833
258 , 266 , 355 , 268 , 97.021 , 100.0 , -1.181 , 0.0 , 138.036 , -31.959
258 , 265 , 355 , 268 , 97.046 , 100.0 , -1.771 , 0.0 , 138.053 , -31.907
258 , 266 , 356 , 268 , 98.02 , 100.0 , -1.169 , 0.0 , 138.085 , -29.959
258 , 266 , 355 , 267 , 97.005 , 100.0 , -0.591 , 0.0 , 138.102 , -31.99
259 , 267 , 355 , 267 , 96.0 , 100.0 , 0.0 , 0.0 , 138.119 , -34.0
258 , 267 , 354 , 266 , 96.005 , 100.0 , 0.597 , 0.0 , 138.134 , -33.99
258 , 268 , 354 , 266 , 96.021 , 100.0 , 1.193 , 0.0 , 138.156 , -33.958
258 , 269 , 354 , 265 , 96.083 , 100.0 , 2.386 , 0.0 , 138.17 , -43.833
259 , 270 , 354 , 264 , 95.189 , 100.0 , 3.614 , 0.0 , 138.202 , -45.621
259 , 270 , 353 , 264 , 94.191 , 100.0 , 3.652 , 0.0 , 138.217 , -47.617
259 , 271 , 353 , 263 , 94.34 , 100.0 , 4.865 , 0.0 , 138.234 , -47.32
259 , 272 , 352 , 262 , 93.536 , 100.0 , 6.137 , 0.0 , 138.251 , -48.928
259 , 272 , 352 , 261 , 93.648 , 100.0 , 6.746 , 0.0 , 138.267 , -48.703
259 , 273 , 353 , 261 , 94.763 , 100.0 , 7.275 , 0.0 , 138.284 , -46.474
260 , 273 , 352 , 261 , 92.779 , 100.0 , 7.431 , 0.0 , 138.301 , -50.441
260 , 274 , 352 , 260 , 93.059 , 100.0 , 8.653 , 0.0 , 138.317 , -49.882
259 , 274 , 352 , 260 , 94.048 , 100.0 , 8.561 , 0.0 , 138.334 , -47.904
259 , 274 , 353 , 259 , 95.189 , 100.0 , 9.067 , 0.0 , 138.35 , -45.621
258 , 275 , 353 , 259 , 96.338 , 100.0 , 9.56 , 0.0 , 138.367 , -43.324
259 , 275 , 354 , 259 , 96.338 , 100.0 , 9.56 , 0.0 , 138.384 , -43.324
257 , 275 , 354 , 259 , 98.311 , 100.0 , 9.367 , 0.0 , 138.401 , -39.379
258 , 276 , 354 , 259 , 97.494 , 100.0 , 10.042 , 0.0 , 138.417 , -41.013
257 , 276 , 355 , 259 , 99.464 , 100.0 , 9.841 , 0.0 , 138.434 , -37.073
256 , 276 , 356 , 259 , 101.435 , 100.0 , 9.648 , 0.0 , 138.467 , -33.131
256 , 276 , 355 , 259 , 100.449 , 100.0 , 9.744 , 0.0 , 138.486 , -35.102
256 , 275 , 355 , 259 , 100.285 , 100.0 , 9.181 , 0.0 , 138.5 , -35.431
256 , 276 , 356 , 260 , 101.272 , 100.0 , 9.09 , 0.0 , 138.519 , -33.456
256 , 276 , 356 , 259 , 101.435 , 100.0 , 9.648 , 0.0 , 138.535 , -33.131
255 , 275 , 356 , 259 , 102.259 , 100.0 , 9.002 , 0.0 , 138.551 , -31.481
255 , 275 , 357 , 260 , 103.097 , 100.0 , 8.366 , 0.0 , 138.587 , -29.806
254 , 274 , 357 , 260 , 103.947 , 100.0 , 7.74 , 0.0 , 138.601 , -28.106
254 , 275 , 358 , 259 , 105.224 , 100.0 , 8.746 , 0.0 , 138.618 , -25.553
253 , 274 , 359 , 260 , 106.921 , 100.0 , 7.524 , 0.0 , 138.634 , -22.159
253 , 275 , 358 , 260 , 106.066 , 100.0 , 8.13 , 0.0 , 138.651 , -23.868
252 , 274 , 359 , 260 , 107.912 , 100.0 , 7.454 , 0.0 , 138.668 , -20.176
252 , 274 , 359 , 261 , 107.787 , 100.0 , 6.927 , 0.0 , 138.686 , -20.426
252 , 273 , 360 , 262 , 108.559 , 100.0 , 5.816 , 0.0 , 138.7 , -18.883
252 , 273 , 361 , 263 , 109.458 , 100.0 , 5.242 , 0.0 , 138.716 , -17.084
252 , 273 , 360 , 264 , 108.374 , 100.0 , 4.764 , 0.0 , 138.734 , -19.251
252 , 273 , 359 , 264 , 107.378 , 100.0 , 4.808 , 0.0 , 138.749 , -21.244
251 , 272 , 359 , 264 , 108.296 , 100.0 , 4.236 , 0.0 , 138.767 , -19.408
251 , 272 , 359 , 265 , 108.227 , 100.0 , 3.708 , 0.0 , 138.784 , -19.547
252 , 272 , 359 , 265 , 107.229 , 100.0 , 3.743 , 0.0 , 138.8 , -21.543
252 , 272 , 358 , 265 , 106.231 , 100.0 , 3.778 , 0.0 , 138.816 , -23.538
253 , 272 , 358 , 266 , 105.171 , 100.0 , 3.27 , 0.0 , 138.835 , -25.657
253 , 271 , 357 , 265 , 104.173 , 100.0 , 3.302 , 0.0 , 138.851 , -27.654
253 , 271 , 356 , 265 , 103.175 , 100.0 , 3.334 , 0.0 , 138.916 , -29.651
253 , 271 , 357 , 265 , 104.173 , 100.0 , 3.302 , 0.0 , 138.933 , -27.654
253 , 271 , 356 , 265 , 103.175 , 100.0 , 3.334 , 0.0 , 138.95 , -29.651
253 , 271 , 357 , 265 , 104.173 , 100.0 , 3.302 , 0.0 , 138.984 , -27.654
253 , 270 , 357 , 265 , 104.12 , 100.0 , 2.752 , 0.0 , 138.999 , -27.76
253 , 270 , 357 , 266 , 104.077 , 100.0 , 2.203 , 0.0 , 139.017 , -27.846
254 , 271 , 357 , 267 , 103.078 , 100.0 , 2.224 , 0.0 , 139.052 , -29.845
254 , 270 , 357 , 266 , 103.078 , 100.0 , 2.224 , 0.0 , 139.066 , -29.845
254 , 271 , 357 , 266 , 103.121 , 100.0 , 2.779 , 0.0 , 139.083 , -29.757
253 , 270 , 357 , 267 , 104.043 , 100.0 , 1.652 , 0.0 , 139.098 , 17.913
254 , 270 , 357 , 267 , 103.044 , 100.0 , 1.668 , 0.0 , 139.132 , 19.913
253 , 270 , 356 , 267 , 103.044 , 100.0 , 1.668 , 0.0 , 139.148 , 19.913
253 , 269 , 356 , 267 , 103.019 , 100.0 , 1.112 , 0.0 , 139.165 , 19.961
253 , 269 , 357 , 268 , 104.005 , 100.0 , 0.551 , 0.0 , 139.183 , 17.99
253 , 269 , 356 , 268 , 103.005 , 100.0 , 0.556 , 0.0 , 139.2 , 19.99
254 , 268 , 356 , 268 , 102.0 , 100.0 , 0.0 , 0.0 , 139.217 , 22.0
255 , 268 , 356 , 268 , 101.0 , 100.0 , 0.0 , 0.0 , 139.238 , 24.0
254 , 268 , 355 , 268 , 101.0 , 100.0 , 0.0 , 0.0 , 139.249 , 24.0
255 , 267 , 354 , 269 , 99.02 , 100.0 , -1.157 , 0.0 , 139.265 , 27.96
256 , 267 , 354 , 269 , 98.02 , 100.0 , -1.169 , 0.0 , 139.281 , 29.959
256 , 267 , 353 , 270 , 97.046 , 100.0 , -1.771 , 0.0 , 139.299 , 31.907
256 , 266 , 353 , 270 , 97.082 , 100.0 , -2.361 , 0.0 , 139.314 , 31.835
257 , 266 , 352 , 271 , 95.131 , 100.0 , -3.013 , 0.0 , 139.332 , 35.737
256 , 265 , 351 , 271 , 95.189 , 100.0 , -3.614 , 0.0 , 139.349 , 35.621
257 , 265 , 351 , 271 , 94.191 , 100.0 , -3.652 , 0.0 , 139.364 , 37.617
258 , 264 , 351 , 272 , 93.343 , 100.0 , -4.917 , 0.0 , 139.381 , 39.313
258 , 264 , 350 , 272 , 92.347 , 100.0 , -4.97 , 0.0 , 139.398 , 41.306
260 , 264 , 350 , 273 , 90.449 , 100.0 , -5.711 , 0.0 , 139.415 , 45.102
259 , 262 , 350 , 273 , 91.662 , 100.0 , -6.892 , 0.0 , 139.432 , 42.675
259 , 262 , 349 , 273 , 90.67 , 100.0 , -6.968 , 0.0 , 139.45 , 44.661
259 , 262 , 349 , 274 , 90.796 , 100.0 , -7.595 , 0.0 , 139.464 , 44.407
260 , 261 , 348 , 274 , 88.955 , 100.0 , -8.403 , 0.0 , 139.482 , 48.09
261 , 260 , 348 , 275 , 88.284 , 100.0 , -9.782 , 0.0 , 139.516 , 49.433
261 , 260 , 348 , 276 , 88.459 , 100.0 , -10.421 , 0.0 , 139.532 , 49.082
261 , 259 , 348 , 276 , 88.645 , 100.0 , -11.056 , 0.0 , 139.549 , 48.709
261 , 258 , 348 , 276 , 88.843 , 100.0 , -11.689 , 0.0 , 139.565 , 48.315
261 , 258 , 348 , 277 , 89.051 , 100.0 , -12.319 , 0.0 , 139.582 , 47.899
260 , 258 , 349 , 277 , 91.005 , 100.0 , -12.051 , 0.0 , 139.597 , 43.989
259 , 258 , 350 , 277 , 92.962 , 100.0 , -11.793 , 0.0 , 139.631 , 40.075
259 , 259 , 350 , 277 , 92.763 , 100.0 , -11.189 , 0.0 , 139.649 , 40.474
259 , 259 , 351 , 277 , 93.744 , 100.0 , -11.07 , 0.0 , 139.664 , 38.511
258 , 259 , 352 , 276 , 95.525 , 100.0 , -10.251 , 0.0 , 139.682 , 34.95
257 , 260 , 352 , 276 , 96.338 , 100.0 , -9.56 , 0.0 , 139.698 , 33.324
257 , 260 , 352 , 275 , 96.177 , 100.0 , -8.973 , 0.0 , 139.713 , 33.646
256 , 260 , 353 , 275 , 98.153 , 100.0 , -8.791 , 0.0 , 139.731 , 29.694
256 , 261 , 354 , 274 , 98.858 , 100.0 , -7.556 , 0.0 , 139.747 , 28.283
256 , 262 , 355 , 274 , 99.725 , 100.0 , -6.911 , 0.0 , 139.763 , 26.551
255 , 262 , 355 , 274 , 100.717 , 100.0 , -6.843 , 0.0 , 139.78 , 24.565
255 , 262 , 355 , 273 , 100.603 , 100.0 , -6.277 , 0.0 , 139.796 , 24.794
255 , 263 , 355 , 273 , 100.499 , 100.0 , -5.711 , 0.0 , 139.815 , 25.002
255 , 263 , 355 , 272 , 100.404 , 100.0 , -5.143 , 0.0 , 139.831 , 25.192
254 , 264 , 355 , 272 , 101.316 , 100.0 , -4.529 , 0.0 , 139.848 , 23.367
254 , 264 , 356 , 271 , 102.24 , 100.0 , -3.926 , 0.0 , 139.863 , 21.52
254 , 264 , 355 , 271 , 101.242 , 100.0 , -3.965 , 0.0 , 139.88 , 23.515
255 , 265 , 356 , 272 , 101.242 , 100.0 , -3.965 , 0.0 , 139.896 , 23.515
255 , 265 , 355 , 271 , 100.18 , 100.0 , -3.434 , 0.0 , 139.913 , 25.64
256 , 266 , 355 , 270 , 99.081 , 100.0 , -2.314 , 0.0 , 139.93 , 27.838
256 , 266 , 354 , 270 , 98.082 , 100.0 , -2.337 , 0.0 , 139.948 , 29.837
256 , 266 , 354 , 269 , 98.046 , 100.0 , -1.753 , 0.0 , 139.963 , -29.908
257 , 266 , 354 , 269 , 97.046 , 100.0 , -1.771 , 0.0 , 139.996 , -31.907
257 , 266 , 353 , 268 , 96.021 , 100.0 , -1.193 , 0.0 , 140.014 , -33.958
257 , 267 , 352 , 268 , 95.005 , 100.0 , -0.603 , 0.0 , 140.047 , -35.989
258 , 267 , 352 , 268 , 94.005 , 100.0 , -0.61 , 0.0 , 140.063 , -37.989
258 , 268 , 352 , 267 , 94.005 , 100.0 , 0.61 , 0.0 , 140.079 , -37.989
258 , 268 , 351 , 266 , 93.022 , 100.0 , 1.232 , 0.0 , 140.096 , -39.957
259 , 269 , 352 , 266 , 93.048 , 100.0 , 1.848 , 0.0 , 140.112 , -39.903
259 , 269 , 351 , 266 , 92.049 , 100.0 , 1.868 , 0.0 , 140.13 , -41.902
260 , 270 , 350 , 265 , 90.139 , 100.0 , 3.18 , 0.0 , 140.149 , -55.722
260 , 271 , 349 , 264 , 89.275 , 100.0 , 4.497 , 0.0 , 140.164 , -57.45
261 , 272 , 349 , 264 , 88.363 , 100.0 , 5.194 , 0.0 , 140.179 , -59.274
261 , 272 , 348 , 264 , 87.367 , 100.0 , 5.254 , 0.0 , 140.196 , -60
262 , 272 , 347 , 262 , 85.586 , 100.0 , 6.71 , 0.0 , 140.213 , -60
